Time,PosX,PosY,PosZ,RotX,RotY,RotZ
52.9,18.10248,23.73138,-17.54896,0,0,0
53.0,18.10248,23.73138,-17.54896,0,0,0
53.1,18.10248,23.73138,-17.54896,0,0,0
53.2,18.10248,23.73138,-17.54896,0,0,0
53.3,18.10248,23.73138,-17.54896,0,0,0
53.4,18.10248,23.73138,-17.54896,0,0,0
53.5,18.10248,23.73138,-17.54896,0,0,0
53.6,18.10248,23.73138,-17.54896,0,0,0
53.7,18.10248,23.73138,-17.54896,0,0,0
53.8,18.10248,23.73138,-17.54896,0,0,0
53.9,18.10248,23.73138,-17.54896,0,0,0
54.0,18.10248,23.73138,-17.54896,0,0,0
54.1,18.10248,23.73138,-17.54896,0,0,0
54.2,18.10248,23.73138,-17.54896,0,0,0
54.3,18.10248,23.73138,-17.54896,0,0,0
54.4,18.10248,23.73138,-17.54896,0,0,0
54.5,18.10248,23.73138,-17.54896,0,0,0
54.6,18.10248,23.73138,-17.54896,0,0,0
54.7,18.10248,23.73138,-17.54896,0,0,0
54.8,18.10248,23.73138,-17.54896,0,0,0
54.9,18.10248,23.73138,-17.54896,0,0,0
55.0,18.10248,23.73138,-17.54896,0,0,0
55.1,18.10248,23.73138,-17.54896,0,0,0
55.2,18.10248,23.73138,-17.54896,0,0,0
55.3,18.10248,23.73138,-17.54896,0,0,0
55.4,18.10248,23.73138,-17.54896,0,0,0
55.5,18.10248,23.73138,-17.54896,0,0,0
55.6,18.10248,23.73138,-17.54896,0,0,0
55.7,18.10248,23.73138,-17.54896,0,0,0
55.8,18.10248,23.73138,-17.54896,0,0,0
55.9,18.10248,23.73138,-17.54896,0,0,0
56.0,18.10248,23.73138,-17.54896,0,0,0
56.1,18.10248,23.73138,-17.54896,0,0,0
56.2,18.10248,23.73138,-17.54896,0,0,0
56.3,18.10248,23.73138,-17.54896,0,0,0
56.4,18.10248,23.73138,-17.54896,0,0,0
56.5,18.10248,23.73138,-17.54896,0,0,0
56.6,18.10248,23.73138,-17.54896,0,0,0
56.7,18.10248,23.73138,-17.54896,0,0,0
56.8,18.10248,23.73138,-17.54896,0,0,0
56.9,18.10248,23.73138,-17.54896,0,0,0
57.0,18.10248,23.73138,-17.54896,0,0,0
57.1,18.10248,23.73138,-17.54896,0,0,0
57.2,18.10248,23.73138,-17.54896,0,0,0
57.3,18.10248,23.73138,-17.54896,0,0,0
57.4,18.10248,23.73138,-17.54896,0,0,0
57.5,18.10248,23.73138,-17.54896,0,0,0
57.6,18.10248,23.73138,-17.54896,0,0,0
57.7,18.10248,23.73138,-17.54896,0,0,0
57.8,18.10248,23.73138,-17.54896,0,0,0
57.9,18.10248,23.73138,-17.54896,0,0,0
58.0,18.10248,23.73138,-17.54896,0,0,0
58.1,18.10248,23.73138,-17.54896,0,0,0
58.2,18.10248,23.73138,-17.54896,0,0,0
58.3,18.10248,23.73138,-17.54896,0,0,0
58.4,18.10248,23.73138,-17.54896,0,0,0
58.5,18.10248,23.73138,-17.54896,0,0,0
58.6,18.10248,23.73138,-17.54896,0,0,0
58.7,18.10248,23.73138,-17.54896,0,0,0
58.8,18.10248,23.73138,-17.54896,0,0,0
58.9,18.10248,23.73138,-17.54896,0,0,0
59.0,18.10248,23.73138,-17.54896,0,0,0
59.1,18.10248,23.73138,-17.54896,0,0,0
59.2,18.10248,23.73138,-17.54896,0,0,0
59.3,18.10248,23.73138,-17.54896,0,0,0
59.4,18.10248,23.73138,-17.54896,0,0,0
59.5,18.10248,23.73138,-17.54896,0,0,0
59.6,18.10248,23.73138,-17.54896,0,0,0
59.7,18.10248,23.73138,-17.54896,0,0,0
59.8,18.10248,23.73138,-17.54896,0,0,0
59.9,18.10248,23.73138,-17.54896,0,0,0
60.0,18.10248,23.73138,-17.54896,0,0,0
60.1,18.10248,23.73138,-17.54896,0,0,0
60.2,18.10248,23.73138,-17.54896,0,0,0
60.3,18.10248,23.73138,-17.54896,0,0,0
60.4,18.10248,23.73138,-17.54896,0,0,0
60.5,18.10248,23.73138,-17.54896,0,0,0
60.6,18.10248,23.73138,-17.54896,0,0,0
60.7,18.10248,23.73138,-17.54896,0,0,0
60.8,18.10248,23.73138,-17.54896,0,0,0
60.9,18.10248,23.73138,-17.54896,0,0,0
61.0,18.10248,23.73138,-17.54896,0,0,0
61.1,18.10248,23.73138,-17.54896,0,0,0
61.2,18.10248,23.73138,-17.54896,0,0,0
61.3,18.10248,23.73138,-17.54896,0,0,0
61.4,18.10248,23.73138,-17.54896,0,0,0
61.5,18.10248,23.73138,-17.54896,0,0,0
61.6,18.10248,23.73138,-17.54896,0,0,0
61.7,18.10248,23.73138,-17.54896,0,0,0
61.8,18.10248,23.73138,-17.54896,0,0,0
61.9,18.10248,23.73138,-17.54896,0,0,0
62.0,18.10248,23.73138,-17.54896,0,0,0
62.1,18.10248,23.73138,-17.54896,0,0,0
62.2,18.10248,23.73138,-17.54896,0,0,0
62.3,18.10248,23.73138,-17.54896,0,0,0
62.4,18.10248,23.73138,-17.54896,0,0,0
62.5,18.10248,23.73138,-17.54896,0,0,0
62.6,18.10248,23.73138,-17.54896,0,0,0
62.7,18.10248,23.73138,-17.54896,0,0,0
62.8,18.10248,23.73138,-17.54896,0,0,0
62.9,18.10248,23.73138,-17.54896,0,0,0
63.0,18.10248,23.73138,-17.54896,0,0,0
63.1,18.10248,23.73138,-17.54896,0,0,0
63.2,18.10248,23.73138,-17.54896,0,0,0
63.3,18.10248,23.73138,-17.54896,0,0,0
63.4,18.10248,23.73138,-17.54896,0,0,0
63.5,18.10248,23.73138,-17.54896,0,0,0
63.6,18.10248,23.73138,-17.54896,0,0,0
63.7,18.10248,23.73138,-17.54896,0,0,0
63.8,18.10248,23.73138,-17.54896,0,0,0
63.9,18.10248,23.73138,-17.54896,0,0,0
64.0,18.10248,23.73138,-17.54896,0,0,0
64.1,18.10248,23.73138,-17.54896,0,0,0
64.2,18.10248,23.73138,-17.54896,0,0,0
64.3,18.10248,23.73138,-17.54896,0,0,0
64.4,18.10248,23.73138,-17.54896,0,0,0
64.5,18.10248,23.73138,-17.54896,0,0,0
64.6,18.10248,23.73138,-17.54896,0,0,0
64.7,18.10248,23.73138,-17.54896,0,0,0
64.8,18.10248,23.73138,-17.54896,0,0,0
64.9,18.10248,23.73138,-17.54896,0,0,0
65.0,18.10248,23.73138,-17.54896,0,0,0
65.1,18.10248,23.73138,-17.54896,0,0,0
65.2,18.10248,23.73138,-17.54896,0,0,0
65.3,18.10248,23.73138,-17.54896,0,0,0
65.4,18.10248,23.73138,-17.54896,0,0,0
65.5,18.10248,23.73138,-17.54896,0,0,0
65.6,18.10248,23.73138,-17.54896,0,0,0
65.7,18.10248,23.73138,-17.54896,0,0,0
65.8,18.10248,23.73138,-17.54896,0,0,0
65.9,18.10248,23.73138,-17.54896,0,0,0
66.0,18.10248,23.73138,-17.54896,0,0,0
66.1,18.10248,23.73138,-17.54896,0,0,0
66.2,18.10248,23.73138,-17.54896,0,0,0
66.3,18.10248,23.73138,-17.54896,0,0,0
66.4,18.10248,23.73138,-17.54896,0,0,0
66.5,18.10248,23.73138,-17.54896,0,0,0
66.6,18.10248,23.73138,-17.54896,0,0,0
66.7,18.10248,23.73138,-17.54896,0,0,0
66.8,18.10248,23.73138,-17.54896,0,0,0
66.9,18.10248,23.73138,-17.54896,0,0,0
67.0,18.10248,23.73138,-17.54896,0,0,0
67.1,18.10248,23.73138,-17.54896,0,0,0
67.2,18.10248,23.73138,-17.54896,0,0,0
67.3,18.10248,23.73138,-17.54896,0,0,0
67.4,18.10248,23.73138,-17.54896,0,0,0
67.5,18.10248,23.73138,-17.54896,0,0,0
67.6,18.10248,23.73138,-17.54896,0,0,0
67.7,18.10248,23.73138,-17.54896,0,0,0
67.8,18.10248,23.73138,-17.54896,0,0,0
67.9,18.10248,23.73138,-17.54896,0,0,0
68.0,18.10248,23.73138,-17.54896,0,0,0
68.1,18.10248,23.73138,-17.54896,0,0,0
68.2,18.10248,23.73138,-17.54896,0,0,0
68.3,18.10248,23.73138,-17.54896,0,0,0
68.4,18.10248,23.73138,-17.54896,0,0,0
68.5,18.10248,23.73138,-17.54896,0,0,0
68.6,18.10248,23.73138,-17.54896,0,0,0
68.7,18.10248,23.73138,-17.54896,0,0,0
68.8,18.10248,23.73138,-17.54896,0,0,0
68.9,18.10248,23.73138,-17.54896,0,0,0
